cve_id,published,date_added,delay_days,cvss_v31_score,cvss_v31_severity,cvss_source,cvss_is_primary,vendor,product,cwe,known_ransomware,in_primary_sample
CVE-2015-2424,2015-07-14,2022-03-03,2424,8.8,HIGH,134c704f-9b21-4f2e-91b3-4a467353bcc0,0,Microsoft,PowerPoint,CWE-119,Unknown,0
CVE-2015-2425,2015-07-14,2022-05-25,2507,8.8,HIGH,nvd@nist.gov,1,Microsoft,Internet Explorer,CWE-119,Unknown,0
CVE-2015-2426,2015-07-20,2022-03-28,2443,8.8,HIGH,134c704f-9b21-4f2e-91b3-4a467353bcc0,0,Microsoft,Windows,CWE-119,Unknown,0
CVE-2015-2502,2015-08-19,2022-04-13,2429,8.8,HIGH,nvd@nist.gov,1,Microsoft,Internet Explorer,CWE-119,Unknown,0
CVE-2015-2545,2015-09-09,2022-03-03,2367,7.8,HIGH,nvd@nist.gov,1,Microsoft,Office,CWE-20,Unknown,0
CVE-2015-2546,2015-09-09,2022-03-15,2379,8.2,HIGH,134c704f-9b21-4f2e-91b3-4a467353bcc0,0,Microsoft,Win32k,CWE-119,Known,0
CVE-2015-2590,2015-07-16,2022-03-03,2422,9.8,CRITICAL,nvd@nist.gov,1,Oracle,Java SE,,Unknown,0
CVE-2015-3035,2015-04-22,2022-03-25,2529,7.5,HIGH,nvd@nist.gov,1,TP-Link,Multiple Archer Devices,CWE-22,Unknown,0
CVE-2015-3043,2015-04-14,2022-03-03,2515,9.8,CRITICAL,nvd@nist.gov,1,Adobe,Flash Player,CWE-787,Unknown,0
CVE-2015-3113,2015-06-23,2022-04-13,2486,9.8,CRITICAL,nvd@nist.gov,1,Adobe,Flash Player,CWE-119,Unknown,0
CVE-2015-3246,2015-08-11,2026-08-26,4033,5.1,MEDIUM,134c704f-9b21-4f2e-91b3-4a467353bcc0,0,Red Hat,Libuser,,Unknown,0
CVE-2015-4068,2015-05-29,2022-03-25,2492,9.1,CRITICAL,nvd@nist.gov,1,Arcserve,Unified Data Protection (UDP),CWE-22,Unknown,0
CVE-2015-4495,2015-08-08,2022-05-25,2482,8.8,HIGH,nvd@nist.gov,1,Mozilla,Firefox,CWE-200,Unknown,0
CVE-2015-4852,2015-11-18,2021-11-03,2177,9.8,CRITICAL,nvd@nist.gov,1,Oracle,WebLogic Server,CWE-502,Unknown,0
CVE-2015-4902,2015-10-22,2022-03-03,2324,5.3,MEDIUM,134c704f-9b21-4f2e-91b3-4a467353bcc0,0,Oracle,Java SE,,Unknown,0
CVE-2015-5119,2015-07-08,2022-03-03,2430,9.8,CRITICAL,nvd@nist.gov,1,Adobe,Flash Player,CWE-119,Unknown,0
CVE-2015-5122,2015-07-14,2022-04-13,2465,9.8,CRITICAL,nvd@nist.gov,1,Adobe,Flash Player,CWE-416,Unknown,0
CVE-2015-5123,2015-07-14,2022-04-13,2465,9.8,CRITICAL,nvd@nist.gov,1,Adobe,Flash Player,CWE-416,Unknown,0
CVE-2015-5287,2015-12-07,2026-08-26,3915,7.8,HIGH,nvd@nist.gov,1,Red Hat,Automatic Bug Reporting Tool,,Unknown,0
CVE-2015-5317,2015-11-25,2023-05-12,2725,7.5,HIGH,134c704f-9b21-4f2e-91b3-4a467353bcc0,0,Jenkins,Jenkins User Interface (UI),CWE-200,Unknown,0
CVE-2015-6175,2015-12-09,2022-05-25,2359,7.8,HIGH,nvd@nist.gov,1,Microsoft,Windows,CWE-264,Unknown,0
CVE-2015-7450,2016-01-02,2022-01-10,2200,9.8,CRITICAL,nvd@nist.gov,1,IBM,WebSphere Application Server and Server Hypervisor Edition,CWE-94,Unknown,0
CVE-2015-7645,2015-10-15,2022-03-03,2331,7.8,HIGH,nvd@nist.gov,1,Adobe,Flash Player,,Known,0
CVE-2015-7755,2015-12-19,2025-10-02,3575,9.8,CRITICAL,nvd@nist.gov,1,Juniper,ScreenOS,CWE-287,Unknown,0
CVE-2015-8651,2015-12-28,2022-05-25,2340,8.8,HIGH,nvd@nist.gov,1,Adobe,Flash Player,CWE-189,Unknown,0
CVE-2016-0034,2016-01-13,2022-05-25,2324,8.8,HIGH,nvd@nist.gov,1,Microsoft,Silverlight,CWE-20,Known,0
CVE-2016-0040,2016-02-10,2022-03-28,2238,7.8,HIGH,nvd@nist.gov,1,Microsoft,Windows,CWE-264,Unknown,0
CVE-2016-0099,2016-03-09,2022-03-03,2185,7.8,HIGH,nvd@nist.gov,1,Microsoft,Windows,CWE-264,Known,0
CVE-2016-0151,2016-04-12,2022-03-28,2176,7.8,HIGH,nvd@nist.gov,1,Microsoft,Client-Server Run-time Subsystem (CSRSS),CWE-264,Known,0
CVE-2016-0162,2016-04-12,2022-05-24,2233,4.3,MEDIUM,nvd@nist.gov,1,Microsoft,Internet Explorer,CWE-200,Unknown,0
CVE-2016-0165,2016-04-12,2023-06-22,2627,7.8,HIGH,nvd@nist.gov,1,Microsoft,Win32k,CWE-264,Unknown,0
CVE-2016-0167,2016-04-12,2021-11-03,2031,7.8,HIGH,nvd@nist.gov,1,Microsoft,Win32k,CWE-264,Known,0
CVE-2016-0185,2016-05-11,2021-11-03,2002,7.8,HIGH,nvd@nist.gov,1,Microsoft,Windows,CWE-20,Unknown,0
CVE-2016-0189,2016-05-11,2022-03-28,2147,7.5,HIGH,nvd@nist.gov,1,Microsoft,Internet Explorer,CWE-119,Known,0
CVE-2016-0752,2016-02-16,2022-03-25,2229,7.5,HIGH,nvd@nist.gov,1,Rails,Ruby on Rails,CWE-22,Unknown,0
CVE-2016-0984,2016-02-10,2022-05-25,2296,8.8,HIGH,nvd@nist.gov,1,Adobe,Flash Player and AIR,CWE-416,Unknown,0
CVE-2016-10033,2016-12-30,2025-07-07,3111,9.8,CRITICAL,nvd@nist.gov,1,PHP,PHPMailer,CWE-77,Unknown,0
CVE-2016-1010,2016-03-12,2022-05-25,2265,8.8,HIGH,nvd@nist.gov,1,Adobe,Flash Player and AIR,CWE-190,Unknown,0
CVE-2016-10174,2017-01-30,2022-03-25,1880,9.8,CRITICAL,nvd@nist.gov,1,NETGEAR,WNR2000v5 Router,CWE-119,Unknown,0
CVE-2016-1019,2016-04-07,2022-03-03,2156,9.8,CRITICAL,nvd@nist.gov,1,Adobe,Flash Player,,Known,0
CVE-2016-11021,2020-03-09,2022-03-25,746,7.2,HIGH,nvd@nist.gov,1,D-Link,DCS-930L Devices,CWE-78,Unknown,0
CVE-2016-1555,2017-04-21,2022-03-25,1799,9.8,CRITICAL,nvd@nist.gov,1,NETGEAR,Wireless Access Point (WAP) Devices,CWE-77,Unknown,0
CVE-2016-1646,2016-03-29,2022-06-08,2262,8.8,HIGH,nvd@nist.gov,1,Google,Chromium V8,CWE-119,Unknown,0
CVE-2016-20017,2022-10-19,2024-01-08,446,9.8,CRITICAL,nvd@nist.gov,1,D-Link,DSL-2750B Devices,CWE-77,Unknown,1
CVE-2016-2386,2016-02-16,2022-06-09,2305,9.8,CRITICAL,nvd@nist.gov,1,SAP,NetWeaver,CWE-89,Unknown,0
CVE-2016-2388,2016-02-16,2022-06-09,2305,5.3,MEDIUM,nvd@nist.gov,1,SAP,NetWeaver,CWE-200,Unknown,0
CVE-2016-3088,2016-06-01,2022-02-10,2080,9.8,CRITICAL,nvd@nist.gov,1,Apache,ActiveMQ,CWE-20,Unknown,0
CVE-2016-3235,2016-06-16,2021-11-03,1966,7.8,HIGH,nvd@nist.gov,1,Microsoft,Office,CWE-264,Unknown,0
CVE-2016-3298,2016-10-14,2022-05-24,2048,6.5,MEDIUM,nvd@nist.gov,1,Microsoft,Internet Explorer,CWE-200,Unknown,0
CVE-2016-3309,2016-08-09,2022-03-15,2044,7.8,HIGH,nvd@nist.gov,1,Microsoft,Windows,CWE-264,Known,0
CVE-2016-3351,2016-09-14,2022-05-24,2078,6.5,MEDIUM,nvd@nist.gov,1,Microsoft,Internet Explorer and Edge,CWE-200,Known,0
CVE-2016-3393,2016-10-14,2022-05-25,2049,7.8,HIGH,nvd@nist.gov,1,Microsoft,Windows,CWE-284,Unknown,0
CVE-2016-3427,2016-04-21,2023-05-12,2577,9.8,CRITICAL,nvd@nist.gov,1,Oracle,Java SE and JRockit,,Unknown,0
CVE-2016-3643,2016-06-17,2021-11-03,1965,7.8,HIGH,nvd@nist.gov,1,SolarWinds,Virtualization Manager,CWE-264,Unknown,0
CVE-2016-3714,2016-05-05,2024-09-09,3049,8.4,HIGH,nvd@nist.gov,1,ImageMagick,ImageMagick,CWE-20,Unknown,0
CVE-2016-3715,2016-05-05,2021-11-03,2008,5.5,MEDIUM,nvd@nist.gov,1,ImageMagick,ImageMagick,CWE-284,Unknown,0
CVE-2016-3718,2016-05-05,2021-11-03,2008,5.5,MEDIUM,nvd@nist.gov,1,ImageMagick,ImageMagick,CWE-20,Unknown,0
CVE-2016-3976,2016-04-07,2021-11-03,2036,7.5,HIGH,nvd@nist.gov,1,SAP,NetWeaver,CWE-22,Unknown,0
CVE-2016-4117,2016-05-11,2022-03-03,2122,9.8,CRITICAL,nvd@nist.gov,1,Adobe,Flash Player,,Known,0
CVE-2016-4171,2016-06-16,2022-03-25,2108,9.8,CRITICAL,nvd@nist.gov,1,Adobe,Flash Player,,Unknown,0
CVE-2016-4437,2016-06-07,2021-11-03,1975,9.8,CRITICAL,nvd@nist.gov,1,Apache,Shiro,CWE-284,Unknown,0
CVE-2016-4523,2016-06-09,2022-04-15,2136,7.5,HIGH,nvd@nist.gov,1,Trihedral,VTScada (formerly VTS),CWE-119,Unknown,0
CVE-2016-4655,2016-08-25,2022-05-24,2098,5.5,MEDIUM,nvd@nist.gov,1,Apple,iOS,CWE-200,Unknown,0
CVE-2016-4656,2016-08-25,2022-05-24,2098,7.8,HIGH,nvd@nist.gov,1,Apple,iOS,CWE-264,Unknown,0
CVE-2016-4657,2016-08-25,2022-05-24,2098,8.8,HIGH,nvd@nist.gov,1,Apple,iOS,CWE-119,Unknown,0
CVE-2016-5195,2016-11-10,2022-03-03,1939,7.0,HIGH,nvd@nist.gov,1,Linux,Kernel,CWE-362,Unknown,0
CVE-2016-5198,2017-01-19,2022-06-08,1966,8.8,HIGH,nvd@nist.gov,1,Google,Chromium V8,CWE-125,Unknown,0
CVE-2016-6277,2016-12-14,2022-03-07,1909,8.8,HIGH,nvd@nist.gov,1,NETGEAR,Multiple Routers,CWE-352,Unknown,0
CVE-2016-6366,2016-08-18,2022-05-24,2105,8.8,HIGH,nvd@nist.gov,1,Cisco,Adaptive Security Appliance (ASA),CWE-119,Unknown,0
CVE-2016-6367,2016-08-18,2022-05-24,2105,7.8,HIGH,nvd@nist.gov,1,Cisco,Adaptive Security Appliance (ASA),CWE-77,Unknown,0
CVE-2016-6415,2016-09-19,2023-05-19,2433,7.5,HIGH,nvd@nist.gov,1,Cisco,"IOS, IOS XR, and IOS XE",CWE-200,Unknown,0
CVE-2016-7193,2016-10-14,2022-03-03,1966,7.8,HIGH,nvd@nist.gov,1,Microsoft,Office,CWE-119,Unknown,0
CVE-2016-7200,2016-11-10,2022-03-28,1964,8.8,HIGH,nvd@nist.gov,1,Microsoft,Edge,CWE-119,Unknown,0
CVE-2016-7201,2016-11-10,2022-03-28,1964,8.8,HIGH,nvd@nist.gov,1,Microsoft,Edge,CWE-119,Unknown,0
CVE-2016-7255,2016-11-10,2021-11-03,1819,7.8,HIGH,nvd@nist.gov,1,Microsoft,Win32k,CWE-264,Unknown,0
CVE-2016-7256,2016-11-10,2022-05-25,2022,8.8,HIGH,nvd@nist.gov,1,Microsoft,Windows,CWE-284,Unknown,0
CVE-2016-7262,2016-12-20,2022-03-03,1899,7.8,HIGH,nvd@nist.gov,1,Microsoft,Excel,CWE-20,Unknown,0
CVE-2016-7836,2017-06-09,2025-10-14,3049,9.8,CRITICAL,nvd@nist.gov,1,SKYSEA,Client View,CWE-287,Unknown,0
CVE-2016-7855,2016-11-01,2022-03-03,1948,8.8,HIGH,nvd@nist.gov,1,Adobe,Flash Player,CWE-416,Unknown,0
CVE-2016-7892,2016-12-15,2022-03-25,1926,8.8,HIGH,nvd@nist.gov,1,Adobe,Flash Player,CWE-416,Unknown,0
CVE-2016-8562,2016-11-18,2022-03-03,1931,7.5,HIGH,nvd@nist.gov,1,Siemens,SIMATIC CP,CWE-20,Unknown,0
CVE-2016-8735,2017-04-06,2023-05-12,2227,9.8,CRITICAL,nvd@nist.gov,1,Apache,Tomcat,CWE-284,Unknown,0
CVE-2016-9079,2018-06-11,2023-06-22,1837,7.5,HIGH,nvd@nist.gov,1,Mozilla,"Firefox, Firefox ESR, and Thunderbird",CWE-416,Unknown,0
CVE-2016-9563,2016-11-23,2021-11-03,1806,6.5,MEDIUM,nvd@nist.gov,1,SAP,NetWeaver,CWE-611,Unknown,0
CVE-2017-0001,2017-03-17,2022-03-03,1812,7.8,HIGH,nvd@nist.gov,1,Microsoft,Graphics Device Interface (GDI),,Unknown,0
CVE-2017-0005,2017-03-17,2022-05-24,1894,7.8,HIGH,nvd@nist.gov,1,Microsoft,Windows,CWE-119,Unknown,0
CVE-2017-0022,2017-03-17,2022-05-24,1894,6.5,MEDIUM,nvd@nist.gov,1,Microsoft,XML Core Services,CWE-200,Unknown,0
CVE-2017-0037,2017-02-26,2022-03-28,1856,8.1,HIGH,nvd@nist.gov,1,Microsoft,Edge and Internet Explorer,CWE-704,Unknown,0
CVE-2017-0059,2017-03-17,2022-03-28,1837,4.3,MEDIUM,nvd@nist.gov,1,Microsoft,Internet Explorer,CWE-200,Unknown,0
CVE-2017-0101,2017-03-17,2022-03-15,1824,7.8,HIGH,nvd@nist.gov,1,Microsoft,Windows,CWE-119,Known,0
CVE-2017-0143,2017-03-17,2021-11-03,1692,8.8,HIGH,nvd@nist.gov,1,Microsoft,Windows,CWE-20,Known,0
CVE-2017-0144,2017-03-17,2022-02-10,1791,8.8,HIGH,nvd@nist.gov,1,Microsoft,SMBv1,CWE-20,Known,0
CVE-2017-0145,2017-03-17,2022-02-10,1791,8.8,HIGH,nvd@nist.gov,1,Microsoft,SMBv1,CWE-20,Known,0
CVE-2017-0146,2017-03-17,2022-03-25,1834,8.8,HIGH,nvd@nist.gov,1,Microsoft,Windows,CWE-20,Known,0
CVE-2017-0147,2017-03-17,2022-05-24,1894,7.5,HIGH,nvd@nist.gov,1,Microsoft,SMBv1 server,CWE-200,Known,0
CVE-2017-0148,2017-03-17,2022-04-06,1846,8.1,HIGH,nvd@nist.gov,1,Microsoft,SMBv1 server,CWE-20,Known,0
CVE-2017-0149,2017-03-17,2022-05-24,1894,8.8,HIGH,nvd@nist.gov,1,Microsoft,Internet Explorer,CWE-119,Unknown,0
CVE-2017-0199,2017-04-12,2021-11-03,1666,7.8,HIGH,nvd@nist.gov,1,Microsoft,Office and WordPad,,Known,0
CVE-2017-0210,2017-04-12,2022-05-24,1868,8.8,HIGH,nvd@nist.gov,1,Microsoft,Internet Explorer,,Unknown,0
CVE-2017-0213,2017-05-12,2022-03-28,1781,7.3,HIGH,nvd@nist.gov,1,Microsoft,Windows,,Known,0
CVE-2017-0222,2017-05-12,2022-02-25,1750,8.8,HIGH,nvd@nist.gov,1,Microsoft,Internet Explorer,CWE-119,Unknown,0
CVE-2017-0261,2017-05-12,2022-03-03,1756,7.8,HIGH,nvd@nist.gov,1,Microsoft,Office,CWE-416,Unknown,0
CVE-2017-0262,2017-05-12,2022-02-10,1735,7.8,HIGH,nvd@nist.gov,1,Microsoft,Office,,Unknown,0
CVE-2017-0263,2017-05-12,2022-02-10,1735,7.8,HIGH,nvd@nist.gov,1,Microsoft,Win32k,CWE-416,Unknown,0
CVE-2017-1000253,2017-10-05,2024-09-09,2531,7.8,HIGH,nvd@nist.gov,1,Linux,Kernel,CWE-119,Known,0
CVE-2017-1000353,2018-01-29,2025-10-02,2803,9.8,CRITICAL,nvd@nist.gov,1,Jenkins,Jenkins,,Unknown,0
CVE-2017-1000486,2018-01-03,2022-01-10,1468,9.8,CRITICAL,nvd@nist.gov,1,Primetek,Primefaces Application,CWE-326,Unknown,0
CVE-2017-10271,2017-10-19,2022-02-10,1575,7.5,HIGH,nvd@nist.gov,1,Oracle,WebLogic Server,,Known,0
CVE-2017-11292,2017-10-22,2022-03-03,1593,8.8,HIGH,nvd@nist.gov,1,Adobe,Flash Player,CWE-843,Unknown,0
CVE-2017-11317,2017-08-23,2022-04-11,1692,9.8,CRITICAL,nvd@nist.gov,1,Telerik,User Interface (UI) for ASP.NET AJAX,CWE-326,Unknown,0
CVE-2017-11357,2017-08-23,2023-01-26,1982,9.8,CRITICAL,nvd@nist.gov,1,Telerik,User Interface (UI) for ASP.NET AJAX,CWE-20,Known,0
CVE-2017-11774,2017-10-13,2021-11-03,1482,7.8,HIGH,nvd@nist.gov,1,Microsoft,Office,CWE-119,Unknown,0
CVE-2017-11826,2017-10-13,2022-03-03,1602,7.8,HIGH,nvd@nist.gov,1,Microsoft,Office,CWE-119,Unknown,0
CVE-2017-11882,2017-11-15,2021-11-03,1449,7.8,HIGH,nvd@nist.gov,1,Microsoft,Office,CWE-119,Known,0
CVE-2017-12149,2017-10-04,2021-12-10,1528,9.8,CRITICAL,nvd@nist.gov,1,Red Hat,JBoss Application Server,CWE-502,Known,0
CVE-2017-12231,2017-09-29,2022-03-03,1616,7.5,HIGH,nvd@nist.gov,1,Cisco,IOS software,CWE-399,Unknown,0
CVE-2017-12232,2017-09-29,2022-03-03,1616,6.5,MEDIUM,nvd@nist.gov,1,Cisco,IOS software,CWE-399,Unknown,0
CVE-2017-12233,2017-09-29,2022-03-03,1616,7.5,HIGH,nvd@nist.gov,1,Cisco,IOS software,CWE-20,Unknown,0
CVE-2017-12234,2017-09-29,2022-03-03,1616,7.5,HIGH,nvd@nist.gov,1,Cisco,IOS software,CWE-20,Unknown,0
CVE-2017-12235,2017-09-29,2022-03-03,1616,7.5,HIGH,nvd@nist.gov,1,Cisco,IOS software,CWE-20,Unknown,0
CVE-2017-12237,2017-09-29,2022-03-03,1616,7.5,HIGH,nvd@nist.gov,1,Cisco,IOS and IOS XE Software,CWE-399,Unknown,0
CVE-2017-12238,2017-09-29,2022-03-03,1616,6.5,MEDIUM,nvd@nist.gov,1,Cisco,Catalyst 6800 Series Switches,CWE-399,Unknown,0
CVE-2017-12240,2017-09-29,2022-03-03,1616,9.8,CRITICAL,nvd@nist.gov,1,Cisco,IOS and IOS XE Software,CWE-20,Unknown,0
CVE-2017-12319,2018-03-27,2022-03-03,1437,5.9,MEDIUM,nvd@nist.gov,1,Cisco,IOS XE Software,CWE-20,Unknown,0
CVE-2017-12615,2017-09-19,2022-03-25,1648,8.1,HIGH,nvd@nist.gov,1,Apache,Tomcat,CWE-434,Known,0
CVE-2017-12617,2017-10-04,2022-03-25,1633,8.1,HIGH,nvd@nist.gov,1,Apache,Tomcat,CWE-434,Unknown,0
CVE-2017-12637,2017-08-07,2025-03-19,2781,7.5,HIGH,nvd@nist.gov,1,SAP,NetWeaver,CWE-22,Unknown,0
CVE-2017-15944,2017-12-11,2022-08-18,1711,9.8,CRITICAL,nvd@nist.gov,1,Palo Alto Networks,PAN-OS,,Unknown,0
CVE-2017-16651,2017-11-09,2021-11-03,1455,7.8,HIGH,nvd@nist.gov,1,Roundcube,Roundcube Webmail,CWE-552,Unknown,0
CVE-2017-17562,2017-12-12,2021-12-10,1459,8.1,HIGH,nvd@nist.gov,1,Embedthis,GoAhead,CWE-20,Unknown,0
CVE-2017-18362,2019-02-05,2022-05-24,1204,9.8,CRITICAL,nvd@nist.gov,1,Kaseya,Virtual System/Server Administrator (VSA),CWE-89,Known,0
CVE-2017-18368,2019-05-02,2023-08-07,1558,9.8,CRITICAL,nvd@nist.gov,1,Zyxel,P660HN-T1A Routers,CWE-78,Unknown,0
CVE-2017-3066,2017-04-27,2025-02-24,2860,9.8,CRITICAL,nvd@nist.gov,1,Adobe,ColdFusion,CWE-502,Unknown,0
CVE-2017-3506,2017-04-24,2024-06-03,2597,7.4,HIGH,nvd@nist.gov,1,Oracle,WebLogic Server,CWE-78,Unknown,0
CVE-2017-3881,2017-03-17,2022-03-25,1834,9.8,CRITICAL,nvd@nist.gov,1,Cisco,IOS and IOS XE,CWE-20,Unknown,0
CVE-2017-5030,2017-04-24,2022-06-08,1871,8.8,HIGH,nvd@nist.gov,1,Google,Chromium V8,CWE-125,Unknown,0
CVE-2017-5070,2017-10-27,2022-06-08,1685,8.8,HIGH,nvd@nist.gov,1,Google,Chromium V8,CWE-843,Unknown,0
CVE-2017-5521,2017-01-17,2022-09-08,2060,8.1,HIGH,nvd@nist.gov,1,NETGEAR,Multiple Devices,CWE-200,Unknown,0
CVE-2017-5638,2017-03-11,2021-11-03,1698,9.8,CRITICAL,nvd@nist.gov,1,Apache,Struts,CWE-20,Known,0
CVE-2017-5689,2017-05-02,2022-01-28,1732,9.8,CRITICAL,nvd@nist.gov,1,Intel,"Active Management Technology (AMT), Small Business Technology (SBT), and Standard Manageability",,Unknown,0
CVE-2017-6077,2017-02-22,2022-03-07,1839,9.8,CRITICAL,nvd@nist.gov,1,NETGEAR,Wireless Router DGN2200,CWE-78,Unknown,0
CVE-2017-6316,2017-07-20,2022-03-25,1709,9.8,CRITICAL,nvd@nist.gov,1,Citrix,"NetScaler SD-WAN Enterprise, CloudBridge Virtual WAN, and XenMobile Server",CWE-20,Unknown,0
CVE-2017-6327,2017-08-11,2021-11-03,1545,8.8,HIGH,nvd@nist.gov,1,Symantec,Symantec Messaging Gateway,CWE-20,Unknown,0
CVE-2017-6334,2017-03-06,2022-03-25,1845,8.8,HIGH,nvd@nist.gov,1,NETGEAR,DGN2200 Devices,CWE-78,Unknown,0
CVE-2017-6627,2017-09-07,2022-03-03,1638,7.5,HIGH,nvd@nist.gov,1,Cisco,IOS and IOS XE Software,CWE-399,Unknown,0
CVE-2017-6663,2017-08-07,2022-03-03,1669,6.5,MEDIUM,nvd@nist.gov,1,Cisco,IOS and IOS XE Software,,Unknown,0
CVE-2017-6736,2017-07-17,2022-03-03,1690,8.8,HIGH,nvd@nist.gov,1,Cisco,IOS and IOS XE Software,CWE-119,Unknown,0
CVE-2017-6737,2017-07-17,2022-03-03,1690,8.8,HIGH,nvd@nist.gov,1,Cisco,IOS and IOS XE Software,CWE-119,Unknown,0
CVE-2017-6738,2017-07-17,2022-03-03,1690,8.8,HIGH,nvd@nist.gov,1,Cisco,IOS and IOS XE Software,CWE-119,Unknown,0
CVE-2017-6739,2017-07-17,2022-03-03,1690,8.8,HIGH,nvd@nist.gov,1,Cisco,IOS and IOS XE Software,CWE-119,Unknown,0
CVE-2017-6740,2017-07-17,2022-03-03,1690,8.8,HIGH,nvd@nist.gov,1,Cisco,IOS and IOS XE Software,CWE-119,Unknown,0
CVE-2017-6742,2017-07-17,2023-04-19,2102,8.8,HIGH,nvd@nist.gov,1,Cisco,IOS and IOS XE Software,CWE-119,Unknown,0
CVE-2017-6743,2017-07-17,2022-03-03,1690,8.8,HIGH,nvd@nist.gov,1,Cisco,IOS and IOS XE Software,CWE-119,Unknown,0
CVE-2017-6744,2017-07-17,2022-03-03,1690,8.8,HIGH,nvd@nist.gov,1,Cisco,IOS software,CWE-119,Unknown,0
CVE-2017-6862,2017-05-26,2022-06-08,1839,9.8,CRITICAL,nvd@nist.gov,1,NETGEAR,Multiple Devices,CWE-119,Unknown,0
CVE-2017-6884,2017-04-06,2023-09-18,2356,8.8,HIGH,nvd@nist.gov,1,Zyxel,EMG2926 Routers,CWE-78,Known,0
CVE-2017-7269,2017-03-27,2021-11-03,1682,9.8,CRITICAL,nvd@nist.gov,1,Microsoft,Internet Information Services (IIS),CWE-119,Unknown,0
CVE-2017-7494,2017-05-30,2023-03-30,2130,9.8,CRITICAL,nvd@nist.gov,1,Samba,Samba,CWE-94,Known,0
CVE-2017-7921,2017-05-06,2026-03-05,3225,9.8,CRITICAL,nvd@nist.gov,1,Hikvision,Multiple Products,CWE-287,Unknown,0
CVE-2017-8291,2017-04-27,2022-05-24,1853,7.8,HIGH,nvd@nist.gov,1,Artifex,Ghostscript,CWE-704,Unknown,0
CVE-2017-8464,2017-06-15,2022-02-10,1701,8.8,HIGH,nvd@nist.gov,1,Microsoft,Windows,,Unknown,0
CVE-2017-8540,2017-05-26,2022-03-03,1742,7.8,HIGH,nvd@nist.gov,1,Microsoft,Malware Protection Engine,CWE-119,Unknown,0
CVE-2017-8543,2017-06-15,2022-05-24,1804,9.8,CRITICAL,nvd@nist.gov,1,Microsoft,Windows,CWE-281,Unknown,0
CVE-2017-8570,2017-07-11,2022-02-25,1690,7.8,HIGH,nvd@nist.gov,1,Microsoft,Office,,Unknown,0
CVE-2017-8759,2017-09-13,2021-11-03,1512,7.8,HIGH,nvd@nist.gov,1,Microsoft,.NET Framework,CWE-20,Unknown,0
CVE-2017-9248,2017-07-03,2021-11-03,1584,9.8,CRITICAL,nvd@nist.gov,1,Progress,ASP.NET AJAX and Sitefinity,CWE-522,Unknown,0
CVE-2017-9791,2017-07-10,2022-02-10,1676,9.8,CRITICAL,nvd@nist.gov,1,Apache,Struts 1,CWE-20,Unknown,0
CVE-2017-9805,2017-09-15,2021-11-03,1510,8.1,HIGH,nvd@nist.gov,1,Apache,Struts,CWE-502,Unknown,0
CVE-2017-9822,2017-07-20,2021-11-03,1567,8.8,HIGH,nvd@nist.gov,1,DotNetNuke (DNN),DotNetNuke (DNN),CWE-20,Known,0
CVE-2017-9841,2017-06-27,2022-02-15,1694,9.8,CRITICAL,nvd@nist.gov,1,PHPUnit,PHPUnit,CWE-94,Unknown,0
CVE-2018-0125,2018-02-08,2022-03-25,1506,9.8,CRITICAL,nvd@nist.gov,1,Cisco,VPN Routers,CWE-20,Unknown,0
CVE-2018-0147,2018-03-08,2022-03-25,1478,9.8,CRITICAL,nvd@nist.gov,1,Cisco,Secure Access Control System (ACS),CWE-20,Unknown,0
CVE-2018-0151,2018-03-28,2022-03-03,1436,9.8,CRITICAL,nvd@nist.gov,1,Cisco,IOS and IOS XE Software,CWE-119,Unknown,0
CVE-2018-0154,2018-03-28,2022-03-03,1436,7.5,HIGH,nvd@nist.gov,1,Cisco,IOS Software,CWE-399,Unknown,0
CVE-2018-0155,2018-03-28,2022-03-03,1436,8.6,HIGH,nvd@nist.gov,1,Cisco,Catalyst 4500 Series Switches and Cisco Catalyst 4500-X Series Switches,CWE-388,Unknown,0
CVE-2018-0156,2018-03-28,2022-03-03,1436,7.5,HIGH,nvd@nist.gov,1,Cisco,IOS Software and Cisco IOS XE Software,CWE-399,Unknown,0
CVE-2018-0158,2018-03-28,2022-03-03,1436,8.6,HIGH,nvd@nist.gov,1,Cisco,IOS Software and Cisco IOS XE Software,CWE-20,Unknown,0
CVE-2018-0159,2018-03-28,2022-03-03,1436,7.5,HIGH,nvd@nist.gov,1,Cisco,IOS Software and Cisco IOS XE Software,CWE-20,Unknown,0
CVE-2018-0161,2018-03-28,2022-03-03,1436,6.3,MEDIUM,nvd@nist.gov,1,Cisco,IOS Software,CWE-399,Unknown,0
CVE-2018-0167,2018-03-28,2022-03-03,1436,8.8,HIGH,nvd@nist.gov,1,Cisco,"IOS, XR, and XE Software",CWE-119,Unknown,0
CVE-2018-0171,2018-03-28,2021-11-03,1316,9.8,CRITICAL,nvd@nist.gov,1,Cisco,IOS and IOS XE,CWE-20,Unknown,0
CVE-2018-0172,2018-03-28,2022-03-03,1436,8.6,HIGH,nvd@nist.gov,1,Cisco,IOS and IOS XE Software,CWE-20,Unknown,0
CVE-2018-0173,2018-03-28,2022-03-03,1436,8.6,HIGH,nvd@nist.gov,1,Cisco,IOS and IOS XE Software,CWE-20,Unknown,0
CVE-2018-0174,2018-03-28,2022-03-03,1436,8.6,HIGH,nvd@nist.gov,1,Cisco,IOS XE Software,CWE-20,Unknown,0
